ID,Subject,Predicate,Object,stv,Strength,overall,MturkTruth
13644,Hoyan_Mok,isMarriedTo,Alex_Fong__actor_,0.3425098658,1,0.3425098658,1
21967,Kenneth_Branagh,directed,Henry_V__1989_film_,0.3425099254,4.3333333333,1.4842096767,1
9202,Emilio_Fernández,directed,Flor_Silvestre,0.6236963868,8.5,5.3014192878,1
12705,Luis_Bayón_Herrera,directed,Jettatore,0.4918446541,2.3333333333,1.1476375262,1
15778,Peter_Sollett,produced,Raising_Victor_Vargas,0.507876873,0.6666666667,0.338584582,1
14855,Sandra_Goldbacher,created,Me_Without_You__film_,0.3425099254,1.5,0.5137648881,1
29720,Queen_Sofía_of_Spain,isMarriedTo,Juan_Carlos_I_of_Spain,0.4562594891,1,0.4562594891,1
18732,Daniel_C._Miller,isLeaderOf,Harrisburg__Pennsylvania,0.9827275276,0.6666666667,0.6551516851,1
26630,Countess_Palatine_Anne_Christine_of_Sulzbach,isMarriedTo,Charles_Emmanuel_III_of_Sardinia,0.4185123444,1.5,0.6277685166,1
2744,Burt_Reynolds,isMarriedTo,Loni_Anderson,0.4318557382,1.5,0.6477836073,1
25313,Héctor_Soberón,isMarriedTo,Michelle_Vieth,0.4153364301,1.5,0.6230046452,1
2220,Ingrid_of_Sweden,isMarriedTo,Frederick_IX_of_Denmark,0.4274803698,1,0.4274803698,1
2678,Irving_Thalberg,isMarriedTo,Norma_Shearer,0.3849399984,1,0.3849399984,1
4172,Abel_Gance,directed,Les_Gaz_mortels,0.5996409655,11.5,6.8958711033,1
31490,Michael_Langone,isKnownFor,Recovery_from_Cults,0.4140322506,1.5,0.6210483759,1
10566,Dulce_of_Aragon,isMarriedTo,Sancho_I_of_Portugal,0.4113820195,1,0.4113820195,1
4789,Ishirō_Honda,directed,Destroy_All_Monsters,0.4276425838,11.5,4.9178897137,1
10290,Marshall_Brickman,created,The_Manhattan_Project__film_,0.4954039156,2.6666666667,1.3210771083,1
31620,Cornel_West,isKnownFor,Race_Matters,0.5110214949,1.5,0.7665322424,1
21881,Akhenaten,isMarriedTo,Nefertiti,0.4413212836,3,1.3239638508,1
25655,Suvadhana,isMarriedTo,Vajiravudh,0.4276425838,2.5,1.0691064595,1
25145,Maud_of_Savoy,isMarriedTo,Afonso_I_of_Portugal,0.6545621157,1,0.6545621157,1
9212,Emilio_Fernández,directed,Maclovia__1948_film_,0.4276425838,8.5,3.6349619623,1
9916,Jean-Pierre_Bekolo,produced,Les_Saignantes,0.4276425838,0.6666666667,0.2850950559,1
31311,Sibila_of_Fortia,isMarriedTo,Peter_IV_of_Aragon,0.0183418393,2,0.0366836786,1
8392,Marco_Ferreri,created,I_Love_You__1986_film_,0.4276425838,6,2.5658555028,1
29821,Padma_Lakshmi,isMarriedTo,Salman_Rushdie,0.6309484839,1,0.6309484839,1
2489,Stephen_V_of_Hungary,isMarriedTo,Elizabeth_the_Cuman,0.694501102,1,0.694501102,1
527,Stephen_of_England,isMarriedTo,Matilda_of_Boulogne,0.6944193244,1,0.6944193244,1
9501,Tzang_Merwyn_Tong,directed,A_Wicked_Tale,0.4313018918,1,0.4313018918,1
27720,Virginia_Woolf,isMarriedTo,Leonard_Woolf,0.416775465,1,0.416775465,1
7858,Steven_E._de_Souza,created,Arnold's_Wrecking_Co.,0.4372947514,9,3.9356527626,1
10331,James_Cruze,isMarriedTo,Betty_Compson,0.4313018918,1.5,0.6469528377,1
4166,Abel_Gance,directed,The_Mask_of_Horror,0.4475468695,11.5,5.1467889993,1
8980,Neela_Rasgotra,isMarriedTo,Ray_Barnett,0.4276425838,2,0.8552851676,1
6313,Craig_Ferguson,created,I'll_Be_There__film_,0.4276425838,2,0.8552851676,1
21816,Norodom_Sihanouk,produced,An_Ambition_Reduced_to_Ashes,0.5701753497,1.3333333333,0.7602337996,1
10335,James_Cruze,isMarriedTo,Marguerite_Snow,0.4346377552,1.5,0.6519566328,1
31033,Aishwarya_Rai,isMarriedTo,Abhishek_Bachchan,0.4213554561,1,0.4213554561,1
24360,Brooke_English,isMarriedTo,Adam_Chandler,0.4276423454,5,2.138211727,1
1508,Rex_Harrison,isMarriedTo,Kay_Kendall,0.4318557382,2,0.8637114764,1
8469,Brian_Benben,isMarriedTo,Madeleine_Stowe,0.4346316457,1,0.4346316457,1
28971,Carol_I_of_Romania,isMarriedTo,Elisabeth_of_Wied,0.8836733103,1,0.8836733103,1
30031,Mahidol_Adulyadej,isMarriedTo,Srinagarindra,0.4439871311,1,0.4439871311,1
25018,Harley_Cooper,isMarriedTo,Gus_Aitoro,0.4276425838,2,0.8552851676,1
30346,Blair_Cramer,hasChild,Todd_Manning,0.3425099254,0.75,0.2568824441,1
30269,Camille_Keaton,isMarriedTo,Meir_Zarchi,0.3425099254,1.5,0.5137648881,1
8383,Marco_Ferreri,directed,The_Conjugal_Bed,0.4464122653,9,4.0177103877,1
25625,Jacques_Doillon,directed,Ponette,0.4354399741,3.5,1.5240399094,1
25691,Allan_Steiger,isMarriedTo,Janelle_Timmins,0.4366379976,2,0.8732759952,1
25197,Liang_Sicheng,isMarriedTo,Lin_Huiyin,0.4324305952,1,0.4324305952,1
15087,Joseph_Warder,wasBornIn,Jeffersonville__Indiana,0.4439871311,0.6666666667,0.2959914207,1
4203,Henri-Georges_Clouzot,isMarriedTo,Véra_Clouzot,0.3993825912,1,0.3993825912,1
30795,Antonio_Vega,isMarriedTo,Jessica_Buchanan,0.4276425838,1.5,0.6414638757,1
2442,Emma_Thompson,isMarriedTo,Greg_Wise,0.4185407758,1.5,0.6278111637,1
25187,Michelle_Vieth,isMarriedTo,Héctor_Soberón,0.5842393041,1,0.5842393041,1
6924,Jon_Hall,isMarriedTo,Raquel_Torres,0.4276425838,1.5,0.6414638757,1
21006,Harry_Enfield,produced,Kevin_&_Perry_Go_Large,0.3425099254,0.6666666667,0.2283399503,0
25630,Jacques_Doillon,directed,The_Hussy,0.4555718601,3.5,1.5945015104,1
8437,Zak_Penn,directed,The_Grand__film_,0.4276425838,1.5,0.6414638757,1
30902,Joey_Buchanan,isMarriedTo,Kelly_Cramer,0.6781491637,2,1.3562983274,1
31027,Alyce_Faye_Eichelberger,isMarriedTo,John_Cleese,0.4276425838,1.5,0.6414638757,1
26149,Anna_Rice_Cooke,isMarriedTo,Charles_Montague_Cooke,0.5742427707,1,0.5742427707,1
12235,Max_Jacoby,created,Dust__2009_film_,0.447383523,1,0.447383523,1
25504,Michael_Tolkin,directed,The_Rapture__film_,0.4075498581,1,0.4075498581,1
2428,Samuel_Augustus_Barnett,isMarriedTo,Henrietta_Barnett,0.471540451,1,0.471540451,1
7549,Caroline_Ingalls,isMarriedTo,Charles_Ingalls,0.4191691279,1,0.4191691279,1
12909,Elissa_Ambrose,hasChild,Sarah_Mlynowski,0.3425099254,2,0.6850198508,1
27598,Salman_Rushdie,isMarriedTo,Padma_Lakshmi,0.4010511041,1.5,0.6015766562,1
17321,Shuji_Kataoka,directed,S&M_Hunter,0.3838252723,1,0.3838252723,1
9206,Emilio_Fernández,directed,Pueblerina,0.4268352985,8.5,3.6281000373,1
19986,Jack_Lemmon,isMarriedTo,Felicia_Farr,0.3425099254,1.5,0.5137648881,1
24409,Sirikit,isMarriedTo,Bhumibol_Adulyadej,0.4432447255,1,0.4432447255,1
17309,Nancy_Juvonen,isMarriedTo,Jimmy_Fallon,0.3425099254,1,0.3425099254,1
16451,Michele_Lupo,directed,The_Master_Touch,0.9669585228,4.5,4.3513133526,1
13082,Bernd_von_Beyenbach,isMarriedTo,Carla_von_Lahnstein,0.9347851872,1,0.9347851872,1
26697,Gustaf_VI_Adolf_of_Sweden,isMarriedTo,Princess_Margaret_of_Connaught,0.4276425838,1.5,0.6414638757,1
25016,Harley_Cooper,hasChild,Phillip_Spaulding,0.4276425838,2.25,0.9621958136,1
15990,Vilsoni_Hereniko,produced,The_Land_Has_Eyes,0.3425099254,1,0.3425099254,1
23387,Amenhotep_III,isMarriedTo,Tiye,0.3922756612,1,0.3922756612,1
10658,Phyllis_Logan,isMarriedTo,Kevin_McNally,0.4203598499,1,0.4203598499,1
7927,Savang_Vadhana,isMarriedTo,Chulalongkorn,0.9850686789,3,2.9552060367,1
21818,Norodom_Sihanouk,directed,An_Ambition_Reduced_to_Ashes,0.3425098658,1.3333333333,0.4566798211,1
30169,Meir_Zarchi,isMarriedTo,Camille_Keaton,0.4158948064,1.5,0.6238422096,1
31433,Prince_René_of_Bourbon-Parma,isMarriedTo,Princess_Margaret_of_Denmark,0.4949637353,1,0.4949637353,1
27473,Paul_Auster,directed,Lulu_on_the_Bridge,0.420517385,1.5,0.6307760775,1
25063,Bersheba_Leighton_Fristoe,isMarriedTo,Henry_Washington_Younger,0.4695816636,1,0.4695816636,1
3956,Joachim_Murat,isMarriedTo,Caroline_Bonaparte,0.4276425838,1,0.4276425838,1
19692,Donald_Knuth,created,TeX,0.3425099254,3.5,1.1987847389,1
4180,Abel_Gance,directed,The_Zone_of_Death,0.5507027507,11.5,6.3330816331,1
27868,George_V_of_the_United_Kingdom,isMarriedTo,Mary_of_Teck,0.8552851676,1,0.8552851676,1
8377,Marco_Ferreri,created,El_Cochecito,0.8791208565,6,5.274725139,1
27884,Mary_of_Teck,isMarriedTo,George_V_of_the_United_Kingdom,0.4276425838,1,0.4276425838,1
14857,Sandra_Goldbacher,created,The_Governess,0.6704207659,1.5,1.0056311489,1
28364,Albert_II_of_Belgium,isMarriedTo,Queen_Paola_of_Belgium,0.4276425838,1,0.4276425838,1
29042,Wenceslaus_II_of_Bohemia,isMarriedTo,Judith_of_Habsburg,1.242977053,1,1.242977053,1
14949,Joe_McStravick,created,Murphy_771,0.982727468,0.6666666667,0.6551516454,1
16383,Alan_Alda,isMarriedTo,Arlene_Alda,0.3843609095,1,0.3843609095,1
14630,Maurice_Cloche,created,Peppino_e_Violetta,0.9675983787,2,1.9351967574,1
6524,Bill_Condon,created,Dreamgirls__film_,0.4333812296,3.5,1.5168343036,1
19756,Germanicus,isMarriedTo,Agrippina_the_Elder,0.4066321254,1,0.4066321254,1
11382,Lucien_Hubbard,directed,Rose-Marie__1928_film_,0.4079977572,1.5,0.6119966358,1
9917,Jean-Pierre_Bekolo,created,Les_Saignantes,0.4276425838,0.6666666667,0.2850950559,1
11081,Bert_Haanstra,created,Fanfare__film_,0.4276425838,2.5,1.0691064595,1
18972,Tamiliam_Subas,created,Vanni_Mouse,0.5054743886,0.6666666667,0.3369829258,1
3800,Prince_Henry_of_Battenberg,isMarriedTo,Princess_Beatrice_of_the_United_Kingdom,0.4860706031,1,0.4860706031,1
28453,Philip_I_of_Castile,isMarriedTo,Joanna_of_Castile,0.4181512892,1,0.4181512892,1
25217,Camille_Keaton,isMarriedTo,Sidney_Luft,0.4276425838,2,0.8552851676,1
25695,Allan_Steiger,isMarriedTo,Christine_Rodd,0.4221356511,1.5,0.6332034767,1
18059,Archduchess_Theresa_of_Austria__b._1931_,isMarriedTo,Prince_Rasso_of_Bavaria,0.3425099254,1,0.3425099254,1
30638,Kim_Timmins,isMarriedTo,Janelle_Timmins,0.3425099254,1.5,0.5137648881,1
11519,Brian_Baker__actor_,isMarriedTo,Terry_Farrell__actress_,0.4276425838,1,0.4276425838,1
5007,Vic_Morrow,created,A_Man_Called_Sledge,0.6545621157,1,0.6545621157,1
7080,Victor_Salva,directed,Clownhouse,0.418971777,2.3333333333,0.977600813,1
4230,Terry_Farrell__actress_,isMarriedTo,Brian_Baker__actor_,0.3988951445,1,0.3988951445,1
10327,Jaromil_Jireš,directed,The_Cry__1963_film_,0.4251219928,1,0.4251219928,1
12651,Clint_Buchanan,isMarriedTo,Nora_Hanen,0.3425099254,2.5,0.8562748135,1
9101,Prince_Valdemar_of_Denmark,isMarriedTo,Princess_Marie_of_Orléans__1865–1909_,0.5007817149,1,0.5007817149,1
915,Al_Pacino,created,Looking_for_Richard,0.3854900301,0.6666666667,0.2569933534,0
28032,Henry_IV_of_France,isMarriedTo,Marie_de'_Medici,0.4467203617,1.5,0.6700805426,1
26609,Isabella_I_of_Castile,isMarriedTo,Ferdinand_II_of_Aragon,0.4799813628,1.5,0.7199720442,1
1053,Dudley_Moore,isMarriedTo,Tuesday_Weld,0.4276424944,1.5,0.6414637416,1
25017,Harley_Cooper,isMarriedTo,Phillip_Spaulding,1.0779486597,1.75,1.8864101545,1
7735,Greg_Wise,isMarriedTo,Emma_Thompson,0.4177514613,1.5,0.626627192,1
23969,Martin_Lawrence,produced,You_So_Crazy,0.764901042,1.6666666667,1.27483507,1
12876,Dominique_Deruddere,created,Everybody's_Famous!,0.5578237176,0.6666666667,0.3718824784,1
28218,Will_Self,isMarriedTo,Deborah_Orr,0.4107450843,1,0.4107450843,1
30360,JR_Chandler,hasChild,Marissa_Tasker,0.6870574951,1.3333333333,0.9160766601,1
9836,Christopher_Knight,isMarriedTo,Adrianne_Curry,0.4276425838,1,0.4276425838,1
30066,Maria_Carolina_of_Austria,isMarriedTo,Ferdinand_I_of_the_Two_Sicilies,0.3425099254,1.5,0.5137648881,1
28928,Adelaide_of_Saxe-Meiningen,isMarriedTo,William_IV_of_the_United_Kingdom,0.4402449429,1,0.4402449429,1
4027,Emilio_Estevez,directed,The_War_at_Home__film_,0.4106097221,1.6666666667,0.6843495368,1
2879,Ward_Kimball,directed,Man_in_Space,0.425349474,1,0.425349474,1
1308,Bruce_Willis,isMarriedTo,Emma_Heming,0.3993825912,1.5,0.5990738868,1
25254,Maria_Josepha_of_Austria,isMarriedTo,Augustus_III_of_Poland,0.4276425838,1,0.4276425838,1
9709,Jamil_Dehlavi,directed,The_Blood_of_Hussain,0.5185357928,1,0.5185357928,1
25530,Juana_Enríquez,isMarriedTo,John_II_of_Aragon,0.4276425838,1.5,0.6414638757,1
2515,Sylvia_Anderson,isMarriedTo,Gerry_Anderson,0.3849399984,1,0.3849399984,1
28113,Louis_XI_of_France,isMarriedTo,Charlotte_of_Savoy,0.4163707495,1,0.4163707495,1
22829,Cliff_Robertson,actedIn,J._W._Coop,0.3425099254,7.5,2.5688244405,1
9118,Isabel_Coixet,created,The_Secret_Life_of_Words,0.7456233501,2,1.4912467002,1
8267,Daniel_Rodney,diedIn,Lewes__Delaware,0.4276425838,0.6666666667,0.2850950559,1
4164,Abel_Gance,directed,La_Digue__film_,0.4984901547,11.5,5.7326367791,1
6914,Hermann_Einstein,isMarriedTo,Pauline_Koch,0.679006815,1,0.679006815,1
28421,Charles_III_of_Spain,isMarriedTo,Maria_Amalia_of_Saxony,0.4276425838,1,0.4276425838,1
29820,Margaret_Leighton,isMarriedTo,Laurence_Harvey,0.5376424789,1,0.5376424789,1
8266,Daniel_Rodney,wasBornIn,Lewes__Delaware,0.4208533764,0.6666666667,0.2805689176,1
10546,David_Dhawan,created,Taaqatwar,0.4161922038,1,0.4161922038,1
9209,Emilio_Fernández,created,Río_Escondido__1948_film_,0.4321557581,4.5,1.9447009115,1
30699,Deborah_Orr,isMarriedTo,Will_Self,0.4048678875,1,0.4048678875,1
21658,King_Vidor,directed,Love_Never_Dies__1921_film_,0.9669585228,28,27.0748386384,1
8390,Marco_Ferreri,created,The_Story_of_Piera,0.8394492269,6,5.0366953614,1
13185,Eric_Byler,directed,Americanese,0.3425099254,1.5,0.5137648881,1
25894,Maria_Josepha_of_Saxony,isMarriedTo,Ferdinand_VII_of_Spain,0.4106097221,1.5,0.6159145832,1
6006,Dani_Levy,directed,Alles_auf_Zucker!,0.4276425838,1,0.4276425838,1
9259,Umaru_Yar'Adua,isMarriedTo,Turai_Yar'Adua,0.4586651325,1,0.4586651325,1
14543,Saeed_Akhtar_Mirza,directed,Arvind_Desai_Ki_Ajeeb_Dastaan,0.7166872025,2.5,1.7917180063,1
26136,Prince_George_Valdemar_of_Denmark,isMarriedTo,Princess_Anne_of_Denmark,0.4276425838,1,0.4276425838,1
17268,Guan_Hu,created,Dirt__1994_film_,0.9027172327,1,0.9027172327,1
4170,Abel_Gance,directed,Le_périscope,0.4106097221,11.5,4.7220118042,1
25760,Judith_of_Bohemia,isMarriedTo,Władysław_I_Herman,0.4380054474,1.5,0.6570081711,1
18861,Richard_Attenborough,isMarriedTo,Sheila_Sim,0.9833292365,1,0.9833292365,1
17201,Benito_Alazraki,created,Santo_Contra_los_Zombis,0.3425099254,1.5,0.5137648881,1
14538,Saeed_Akhtar_Mirza,directed,Salim_Langde_Pe_Mat_Ro,0.4700280428,2.5,1.175070107,1
8593,Jacques_Feyder,created,Crainquebille,0.4191691279,3,1.2575073837,1
22705,John_I_of_Aragon,isMarriedTo,Martha_of_Armagnac,0.3425099254,1.5,0.5137648881,1
22788,Rodney_Dangerfield,actedIn,Rover_Dangerfield,0.414090246,3,1.242270738,1
30994,Therese_of_Saxe-Hildburghausen,isMarriedTo,Ludwig_I_of_Bavaria,0.5536646247,1,0.5536646247,1
28793,Michel_Houellebecq,created,La_Possibilité_d'une_île__film_,1.2981514335,1,1.2981514335,1
23823,Henri-Georges_Clouzot,created,Le_Corbeau,0.416775465,4.5,1.8754895925,1
4167,Abel_Gance,created,Un_drame_au_château_d'Acre,0.4276425838,9,3.8487832542,1
30896,David_Vickers,isMarriedTo,Tina_Lord,0.429915905,2,0.85983181,1
14552,Harriet_G._Walker,isMarriedTo,T._B._Walker,0.9275230169,1,0.9275230169,1
26496,Prince_Karl_Anton_of_Hohenzollern,isMarriedTo,Princess_Joséphine_Caroline_of_Belgium,0.4276425838,1,0.4276425838,1
26787,Comoros,hasOfficialLanguage,Comorian_language,0.4629982412,4,1.8519929648,1
1499,Jim_Carrey,isMarriedTo,Lauren_Holly,0.5020970702,1,0.5020970702,1
2216,Frederick_IX_of_Denmark,isMarriedTo,Ingrid_of_Sweden,0.4276425838,1,0.4276425838,1
6557,Palito_Ortega,directed,El_Tío_Disparate,0.4276425838,1,0.4276425838,1
5874,Aldo_Ray,isMarriedTo,Jeff_Donnell,0.4387450814,1.5,0.6581176221,1
8380,Marco_Ferreri,created,Don't_Touch_the_White_Woman!,0.4198715389,6,2.5192292334,1
8389,Marco_Ferreri,directed,Liza__film_,0.3854900301,9,3.4694102709,1
13870,Pierre_Andre,directed,I'm_Not_Single,0.4413212836,1,0.4413212836,1
25804,Lindsay_Rappaport,isMarriedTo,Clint_Buchanan,0.4210639894,2,0.8421279788,1
9119,Isabel_Coixet,directed,The_Secret_Life_of_Words,0.4850607514,2.5,1.2126518785,1
31422,Princess_Maria_Elisabeth_of_Bavaria,isMarriedTo,Prince_Pedro_Henrique_of_Orléans-Braganza,0.6114704609,1,0.6114704609,1
6116,Summer_Roberts,isMarriedTo,Seth_Cohen,0.4091893435,1.5,0.6137840153,1
10655,Nasser_Taghvai,directed,Tales_of_Kish,0.4276425838,2,0.8552851676,1
24169,Cornel_West,created,Race_Matters,0.4246463776,1,0.4246463776,1
17202,Benito_Alazraki,directed,Santo_Contra_los_Zombis,0.3843609095,1.5,0.5765413643,1
21435,Władysław_I_Herman,isMarriedTo,Judith_of_Bohemia,0.9507640004,1.5,1.4261460006,1
25465,Louise_Mountbatten,isMarriedTo,Gustaf_VI_Adolf_of_Sweden,0.7545145154,1.5,1.1317717731,1
27871,Henry_VI_of_England,isMarriedTo,Margaret_of_Anjou,0.4276425838,1,0.4276425838,1
10653,Nasser_Taghvai,directed,Captain_Khorshid,0.4051913619,2,0.8103827238,1
19729,Frederick_Augustus_II_of_Saxony,isMarriedTo,Archduchess_Marie_Caroline_of_Austria,0.3425099254,1,0.3425099254,1
5034,Jimmy_Fallon,isMarriedTo,Nancy_Juvonen,0.4464122653,1,0.4464122653,1
2429,Emma_Thompson,isMarriedTo,Kenneth_Branagh,0.4203598201,1.5,0.6305397302,1
6554,Palito_Ortega,produced,El_Tío_Disparate,0.3957529068,0.5,0.1978764534,1
31184,Prince_Muhammad_bin_Talal,isMarriedTo,Princess_Firyal_of_Jordan,0.9809149206,1,0.9809149206,1
24739,Constance_of_Austria,isMarriedTo,Sigismund_III_Vasa,0.43302387,1,0.43302387,1
30227,Kay_Bennett,isMarriedTo,Miguel_Lopez-Fitzgerald,0.950914681,1.5,1.4263720215,1
16799,Manish_Gupta,created,The_Stoneman_Murders,0.3425098658,1.5,0.5137647987,1
29789,Eddie_Griffin,created,Dysfunktional_Family,0.9833658934,0.6666666667,0.6555772623,1
13689,François_Dupeyron,directed,Monsieur_Ibrahim,0.3425099254,2,0.6850198508,1
18598,Gaby_Dellal,isMarriedTo,Eric_Fellner,0.5235222578,1,0.5235222578,1
31378,Kimberly_Kagan,isMarriedTo,Frederick_Kagan,0.8552852273,1,0.8552852273,1
25900,Isabella_of_Burgundy__1270–1323_,isMarriedTo,Rudolph_I_of_Germany,0.420143038,1.5,0.630214557,1
27876,Margaret_of_Anjou,isMarriedTo,Henry_VI_of_England,0.4276425838,1,0.4276425838,1
24426,Mohéli,isLocatedIn,Comoros,0.4318556786,2,0.8637113572,1
9641,Alex_Chandon,actedIn,Bad_Karma__1991_film_,0.4231376648,1.3333333333,0.5641835531,1
10057,Paul_Spence,created,FUBAR_2__film_,0.5711666942,1.3333333333,0.7615555922,1
28342,Gustaf_V_of_Sweden,isMarriedTo,Victoria_of_Baden,0.4276425838,1,0.4276425838,1
27149,Jay_Leno,isMarriedTo,Mavis_Leno,0.4122210741,1,0.4122210741,1
21974,Kenneth_Branagh,created,Love's_Labour's_Lost__2000_film_,0.9670999646,1.25,1.2088749558,1
1312,Richard_Francis_Burton,isMarriedTo,Isabel_Burton,0.4276425838,1,0.4276425838,1
30246,Grand_Empress_Dowager_Shangguan,isMarriedTo,Emperor_Zhao_of_Han,0.9669585228,1,0.9669585228,1
10120,Sophie_Amalie_of_Brunswick-Lüneburg,isMarriedTo,Frederick_III_of_Denmark,0.7014061809,1,0.7014061809,1
414,Quentin_Tarantino,directed,My_Best_Friend's_Birthday,0.8469986021,3.25,2.7527454568,1
8299,Alexandre_Astruc,directed,The_Crimson_Curtain,0.4276425838,1,0.4276425838,1
8268,Daniel_Rodney,livesIn,Lewes__Delaware,1.0271308422,1,1.0271308422,1
25632,Jacques_Doillon,directed,The_Pirate__1984_film_,0.4276425838,3.5,1.4967490433,1
24774,Anne_Jeffreys,isMarriedTo,Robert_Sterling,0.4338113666,1.5,0.6507170499,1
17987,Noboru_Iguchi,created,RoboGeisha,0.4150068164,2,0.8300136328,1
8591,Jacques_Feyder,created,L'Atlantide__1921_film_,0.4319685102,3,1.2959055306,1
8436,Zak_Penn,created,The_Grand__film_,0.764901042,5.5,4.206955731,1
21008,Harry_Enfield,actedIn,Kevin_&_Perry_Go_Large,0.4535547197,1,0.4535547197,1
15089,Joseph_Warder,livesIn,Jeffersonville__Indiana,0.4050894678,0.6666666667,0.2700596452,1
9214,Emilio_Fernández,directed,The_Torch__film_,0.5874875188,8.5,4.9936439098,1
25433,Lin_Huiyin,isMarriedTo,Liang_Sicheng,0.4177514613,1,0.4177514613,1
5851,Barbara_Steele,isMarriedTo,James_Poe,0.4475468695,1,0.4475468695,1
9855,Tony_Bui,created,Three_Seasons,0.4276425838,1,0.4276425838,1
30160,Jessica_Bennett,isMarriedTo,Spike_Lester,0.3425099254,1,0.3425099254,1
12547,Román_Viñoly_Barreto,directed,La_Bestia_debe_morir,0.9015903473,1.6666666667,1.5026505789,1
16307,Pieter_Verhoeff,created,Mates__film_,0.4233150184,1,0.4233150184,1
16748,Princess_Béatrice_of_Bourbon-Two_Sicilies,isMarriedTo,Charles_Napoléon,0.3425099254,1,0.3425099254,1
12044,Šarūnas_Bartas,directed,Few_of_Us,0.3937256038,1.5,0.5905884057,1
28674,Laurence_Harvey,isMarriedTo,Margaret_Leighton,0.4276425838,1.5,0.6414638757,1
26788,Claudius,isMarriedTo,Agrippina_the_Younger,0.4469012618,1,0.4469012618,1
3862,James_Rubin,isMarriedTo,Christiane_Amanpour,0.4276425838,1,0.4276425838,1
9856,Tony_Bui,directed,Three_Seasons,0.8309075832,0.6666666667,0.5539383888,1
25204,Beatrice_d'Este,isMarriedTo,Ludovico_Sforza,0.4962947369,1.5,0.7444421054,1
21979,Kenneth_Branagh,created,A_Midwinter's_Tale,0.3425099254,2.5,0.8562748135,1
21965,Kenneth_Branagh,created,Henry_V__1989_film_,0.3425099254,1.6666666667,0.5708498757,1
27091,John_Cleese,isMarriedTo,Connie_Booth,0.4528323114,1.5,0.6792484671,1
30970,Ansgar_von_Lahnstein,isMarriedTo,Nathalie_Käppler,0.4276425838,1,0.4276425838,1
885,Mai_Zetterling,directed,Loving_Couples__1964_film_,0.4324305952,2.5,1.081076488,1
23358,Mongkut,isMarriedTo,Debsirindra,0.5061404109,1.5,0.7592106164,1
1313,King_Vidor,isMarriedTo,Eleanor_Boardman,0.7265754342,1.5,1.0898631513,1
26157,Suzy_Kendall,isMarriedTo,Dudley_Moore,0.4242663383,1.5,0.6363995075,1
10055,Paul_Spence,actedIn,FUBAR__film_,0.4148387313,1,0.4148387313,1
30426,Robert_Nathan,isMarriedTo,Anna_Lee,0.5449169874,1.5,0.8173754811,1
18343,Siva_Selliah,diedIn,Colombo,0.3425099254,1,0.3425099254,1
24382,George_P._Putnam,isMarriedTo,Amelia_Earhart,0.4276425838,1,0.4276425838,1
3955,Madeleine_Stowe,isMarriedTo,Brian_Benben,0.4276425838,1,0.4276425838,1
30361,JR_Chandler,isMarriedTo,Marissa_Tasker,0.9669585228,0.6666666667,0.6446390152,1
4158,Abel_Gance,created,La_Folie_du_Docteur_Tube,0.4276424348,9,3.8487819132,1
25806,David_Vickers,isMarriedTo,Dorian_Lord,0.4229846895,2.5,1.0574617238,1
18733,Daniel_C._Miller,wasBornIn,Harrisburg__Pennsylvania,0.9509115219,0.6666666667,0.6339410146,1
31356,Umberto_I_of_Italy,isMarriedTo,Margherita_of_Savoy,0.4654657245,1,0.4654657245,1
9201,Emilio_Fernández,created,Flor_Silvestre,0.5185357928,4.5,2.3334110676,1
31121,Nathalie_Käppler,isMarriedTo,Ansgar_von_Lahnstein,0.7268654108,1.5,1.0902981162,1
17905,Leonid_Trauberg,created,The_Return_of_Maxim,1.3252373934,3.5,4.6383308769,1
27938,Marty_Feldman,directed,In_God_We_Tru$t,0.4234670699,0.6666666667,0.2823113799,1
28035,Henry_IV_of_France,isMarriedTo,Margaret_of_Valois,0.3854900301,1.5,0.5782350452,1
8155,Sandy_Lam,isMarriedTo,Jonathan_Lee__record_producer_,0.4003387988,1,0.4003387988,1
15702,James_Poe,isMarriedTo,Barbara_Steele,0.4850502908,1,0.4850502908,1
26151,Archduchess_Maria_Clementina_of_Austria,isMarriedTo,Francis_I_of_the_Two_Sicilies,0.4503163993,1.5,0.675474599,1
5676,Henrietta_Barnett,isMarriedTo,Samuel_Augustus_Barnett,0.5247564316,1,0.5247564316,1
27937,Marty_Feldman,actedIn,In_God_We_Tru$t,0.4177514017,2,0.8355028034,1
30818,Kelly_Cramer,isMarriedTo,Kevin_Buchanan,0.8258458972,2,1.6516917944,1
17906,Leonid_Trauberg,directed,The_Return_of_Maxim,0.9662849903,7,6.7639949321,1
9757,Alan_Rudolph,directed,Choose_Me,0.5158090591,8.5,4.3843770024,1
2161,Frederick_III_of_Denmark,isMarriedTo,Sophie_Amalie_of_Brunswick-Lüneburg,0.6912422776,1,0.6912422776,1
26752,Alfonso_XII_of_Spain,isMarriedTo,Mercedes_of_Orléans,0.4390053749,1.5,0.6585080624,1
26401,Alan_Alda,directed,Sweet_Liberty,0.4276426435,2.6666666667,1.1403803827,1
2828,Dorothy_Dandridge,isMarriedTo,Harold_Nicholas,0.5376739502,1,0.5376739502,1
11080,Bert_Haanstra,directed,Mirror_of_Holland,0.4276425838,3,1.2829277514,1
12605,Adriana_Cramer,isMarriedTo,Rex_Balsom,0.3425098956,1.5,0.5137648434,1
